timeStamp,iopv,time,date,iopv_lag
2020-04-20 10:50:03.641,2.798,10:50:03.641000,2020-04-20,2.799
2020-04-20 10:50:09.670,2.799,10:50:09.670000,2020-04-20,2.798
2020-04-20 10:50:39.660,2.8,10:50:39.660000,2020-04-20,2.799
2020-04-20 10:50:45.690,2.799,10:50:45.690000,2020-04-20,2.8
2020-04-20 10:51:00.650,2.8,10:51:00.650000,2020-04-20,2.799
2020-04-20 10:51:45.670,2.799,10:51:45.670000,2020-04-20,2.8
2020-04-20 10:51:48.681,2.8,10:51:48.681000,2020-04-20,2.799
2020-04-20 10:53:03.591,2.801,10:53:03.591000,2020-04-20,2.8
2020-04-20 10:53:30.540,2.8,10:53:30.540000,2020-04-20,2.801
2020-04-20 10:53:33.700,2.801,10:53:33.700000,2020-04-20,2.8
2020-04-20 10:54:33.700,2.802,10:54:33.700000,2020-04-20,2.801
2020-04-20 10:54:39.680,2.801,10:54:39.680000,2020-04-20,2.802
2020-04-20 10:54:45.680,2.802,10:54:45.680000,2020-04-20,2.801
2020-04-20 10:55:00.710,2.801,10:55:00.710000,2020-04-20,2.802
2020-04-20 10:55:03.701,2.802,10:55:03.701000,2020-04-20,2.801
2020-04-20 10:55:33.711,2.801,10:55:33.711000,2020-04-20,2.802
2020-04-20 10:55:45.671,2.802,10:55:45.671000,2020-04-20,2.801
2020-04-20 10:55:54.700,2.801,10:55:54.700000,2020-04-20,2.802
2020-04-20 10:56:00.700,2.802,10:56:00.700000,2020-04-20,2.801
2020-04-20 10:56:24.710,2.801,10:56:24.710000,2020-04-20,2.802
2020-04-20 10:56:33.681,2.802,10:56:33.681000,2020-04-20,2.801
2020-04-20 10:56:39.731,2.801,10:56:39.731000,2020-04-20,2.802
2020-04-20 10:57:39.730,2.8,10:57:39.730000,2020-04-20,2.801
2020-04-20 10:57:45.701,2.801,10:57:45.701000,2020-04-20,2.8
2020-04-20 10:57:54.701,2.8,10:57:54.701000,2020-04-20,2.801
2020-04-20 11:00:09.721,2.801,11:00:09.721000,2020-04-20,2.8
2020-04-20 11:01:30.750,2.802,11:01:30.750000,2020-04-20,2.801
2020-04-20 11:02:33.750,2.803,11:02:33.750000,2020-04-20,2.802
2020-04-20 11:02:54.751,2.802,11:02:54.751000,2020-04-20,2.803
2020-04-20 11:03:03.750,2.803,11:03:03.750000,2020-04-20,2.802
2020-04-20 11:04:00.791,2.804,11:04:00.791000,2020-04-20,2.803
2020-04-20 11:04:09.750,2.803,11:04:09.750000,2020-04-20,2.804
2020-04-20 11:04:15.750,2.804,11:04:15.750000,2020-04-20,2.803
